"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/02/2017 01:00,,,0.000,0.001,0.001,,0.02,0.06
1/02/2017 02:00,,,0.000,0.001,0.001,,0.02,0.04
1/02/2017 03:00,,,0.000,0.001,0.001,,0.02,0.04
1/02/2017 04:00,,,0.001,0.002,0.003,,0.02,0.03
1/02/2017 05:00,,,0.002,0.004,0.005,,0.05,0.03
1/02/2017 06:00,,,0.002,0.007,0.009,,0.03,0.03
1/02/2017 07:00,,,0.059,0.025,0.084,,0.16,0.05
1/02/2017 08:00,,,0.050,0.021,0.071,,0.26,0.07
1/02/2017 09:00,,,0.157,0.032,0.189,,0.30,0.11
1/02/2017 10:00,,,0.022,0.014,0.035,,0.17,0.13
1/02/2017 11:00,,,0.036,0.016,0.052,,0.17,0.14
1/02/2017 12:00,,,0.043,0.018,0.062,,0.17,0.16
1/02/2017 13:00,,,0.058,0.020,0.077,,0.09,0.17
1/02/2017 14:00,,,0.057,0.024,0.082,,0.11,0.18
1/02/2017 15:00,,,0.033,0.020,0.052,,0.15,0.18
1/02/2017 16:00,,,0.065,0.027,0.092,,0.12,0.16
1/02/2017 17:00,,,0.057,0.023,0.079,,0.15,0.14
1/02/2017 18:00,,,0.028,0.014,0.042,,0.12,0.14
1/02/2017 19:00,,,0.010,0.007,0.017,,0.09,0.13
1/02/2017 20:00,,,0.009,0.007,0.016,,0.08,0.12
1/02/2017 21:00,,,0.007,0.007,0.013,,0.16,0.12
1/02/2017 22:00,,,0.007,0.006,0.013,,0.08,0.12
1/02/2017 23:00,,,0.003,0.004,0.007,,0.05,0.11
2/02/2017 00:00,,,0.000,0.002,0.002,,0.04,0.10
2/02/2017 01:00,,,0.000,0.002,0.002,,0.03,0.08
2/02/2017 02:00,,,,,,,0.04,0.07
2/02/2017 03:00,,,0.001,0.002,0.003,,,0.07
2/02/2017 04:00,,,0.001,0.002,0.004,,0.04,0.06
2/02/2017 05:00,,,0.001,0.005,0.006,,0.04,0.04
2/02/2017 06:00,,,0.008,0.009,0.017,,0.08,0.04
2/02/2017 07:00,,,0.026,0.013,0.039,,0.21,0.06
2/02/2017 08:00,,,0.047,0.016,0.063,,0.26,0.10
2/02/2017 09:00,,,0.098,0.016,0.114,,0.19,0.12
2/02/2017 10:00,,,0.032,0.013,0.045,,0.14,0.13
2/02/2017 11:00,,,0.050,0.015,0.065,,0.13,0.14
2/02/2017 12:00,,,0.047,0.019,0.065,,0.14,0.15
2/02/2017 13:00,,,0.061,0.018,0.079,,0.10,0.16
2/02/2017 14:00,,,0.031,0.015,0.046,,0.09,0.16
2/02/2017 15:00,,,0.068,0.018,0.086,,0.12,0.14
2/02/2017 16:00,,,0.077,0.024,0.101,,0.11,0.13
2/02/2017 17:00,,,0.034,0.017,0.051,,0.13,0.12
2/02/2017 18:00,,,0.042,0.025,0.067,,0.10,0.11
2/02/2017 19:00,,,0.029,0.010,0.039,,0.10,0.11
2/02/2017 20:00,,,0.008,0.006,0.014,,0.10,0.11
2/02/2017 21:00,,,0.006,0.007,0.013,,0.13,0.11
2/02/2017 22:00,,,0.005,0.008,0.012,,0.13,0.12
2/02/2017 23:00,,,0.066,0.005,0.071,,0.08,0.11
3/02/2017 00:00,,,0.000,0.004,0.004,,0.06,0.10
3/02/2017 01:00,,,0.000,0.003,0.003,,0.04,0.09
3/02/2017 02:00,,,0.000,0.004,0.004,,0.06,0.09
