"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/04/2019 01:00,,,0.000,0.003,0.004,,0.07,0.12
1/04/2019 02:00,,,,,,,0.06,0.11
1/04/2019 03:00,,,0.001,0.003,0.004,,,0.10
1/04/2019 04:00,,,0.000,0.003,0.003,,0.05,0.09
1/04/2019 05:00,,,0.001,0.005,0.005,,0.06,0.08
1/04/2019 06:00,,,0.004,0.008,0.012,,0.08,0.07
1/04/2019 07:00,,,0.009,0.014,0.023,,0.12,0.07
1/04/2019 08:00,,,0.018,0.017,0.036,,0.17,0.09
1/04/2019 09:00,,,0.023,0.014,0.037,,0.11,0.09
1/04/2019 10:00,,,0.018,0.014,0.032,,0.09,0.09
1/04/2019 11:00,,,0.087,0.020,0.107,,0.13,0.10
1/04/2019 12:00,,,0.055,0.018,0.072,,0.12,0.11
1/04/2019 13:00,,,0.017,0.010,0.027,,0.13,0.12
1/04/2019 14:00,,,0.035,0.015,0.050,,0.15,0.13
1/04/2019 15:00,,,0.043,0.024,0.067,,0.11,0.13
1/04/2019 16:00,,,0.066,0.027,0.093,,0.13,0.12
1/04/2019 17:00,,,0.078,0.043,0.121,,0.19,0.13
1/04/2019 18:00,,,0.030,0.019,0.049,,0.17,0.14
1/04/2019 19:00,,,0.037,0.015,0.051,,0.16,0.14
1/04/2019 20:00,,,0.003,0.009,0.012,,0.12,0.14
1/04/2019 21:00,,,0.011,0.011,0.022,,0.17,0.15
1/04/2019 22:00,,,0.003,0.009,0.012,,0.13,0.15
1/04/2019 23:00,,,0.001,0.009,0.011,,0.14,0.15
2/04/2019 00:00,,,0.001,0.012,0.013,,0.15,0.15
2/04/2019 01:00,,,0.001,0.010,0.011,,0.13,0.15
2/04/2019 02:00,,,0.002,0.015,0.017,,0.18,0.15
2/04/2019 03:00,,,0.002,0.011,0.013,,0.13,0.14
2/04/2019 04:00,,,0.001,0.011,0.012,,0.14,0.14
2/04/2019 05:00,,,0.006,0.015,0.021,,0.16,0.14
2/04/2019 06:00,,,0.004,0.014,0.018,,0.12,0.14
2/04/2019 07:00,,,0.047,0.024,0.071,,0.29,0.16
2/04/2019 08:00,,,0.044,0.023,0.066,,0.31,0.18
2/04/2019 09:00,,,0.025,0.017,0.042,,0.21,0.19
2/04/2019 10:00,,,0.017,0.014,0.031,,0.15,0.19
2/04/2019 11:00,,,0.019,0.013,0.032,,0.15,0.19
2/04/2019 12:00,,,0.024,0.017,0.041,,0.16,0.20
2/04/2019 13:00,,,0.058,0.021,0.079,,0.15,0.19
2/04/2019 14:00,,,0.062,0.022,0.084,,0.10,0.19
2/04/2019 15:00,,,0.097,0.029,0.126,,0.11,0.17
